Epoch	AverageEpReturns	StdEpReturns	EpLength
885	502.9271	0.0	1000.0
886	529.91534	0.0	1000.0
887	547.24133	0.0	1000.0
888	76.43099	0.0	204.0
889	533.6983	0.0	1000.0
890	112.92758	49.73479	229.5
891	509.11093	0.0	1000.0
892	529.8872	0.0	1000.0
893	576.3892	0.0	1000.0
894	593.76416	0.0	1000.0
895	536.39264	0.0	1000.0
896	519.5274	0.0	1000.0
897	507.79453	0.0	1000.0
898	569.90594	0.0	1000.0
899	542.69305	0.0	1000.0
900	497.64926	0.0	1000.0
901	74.23545	0.0	169.0
902	505.4067	0.0	1000.0
903	527.52747	0.0	1000.0
904	451.9427	0.0	1000.0
905	560.735	0.0	1000.0
906	546.27234	0.0	1000.0
907	540.8479	0.0	1000.0
908	513.922	0.0	1000.0
909	515.92206	0.0	1000.0
910	514.29596	0.0	1000.0
911	437.55594	0.0	1000.0
912	510.67578	0.0	1000.0
913	542.9853	0.0	1000.0
914	151.99411	0.0	268.0
915	530.6668	0.0	1000.0
916	424.41656	0.0	1000.0
917	531.615	0.0	1000.0
918	487.9736	0.0	1000.0
919	485.11517	0.0	1000.0
920	523.0649	0.0	1000.0
921	453.58362	0.0	1000.0
922	522.3417	0.0	1000.0
923	329.798	0.0	557.0
924	517.601	0.0	1000.0
925	139.16104	51.927635	299.5
926	532.31946	0.0	1000.0
927	536.00073	0.0	1000.0
928	536.21576	0.0	1000.0
929	539.87445	0.0	1000.0
930	182.7916	0.0	387.0
931	561.83466	0.0	1000.0
932	407.05103	0.0	1000.0
933	506.3436	0.0	1000.0
934	504.20148	0.0	1000.0
935	252.63374	0.0	560.0
936	430.97708	0.0	1000.0
937	531.7042	0.0	1000.0
938	536.602	0.0	1000.0
939	522.3883	0.0	1000.0
940	533.98376	0.0	1000.0
941	527.1163	0.0	1000.0
942	553.95435	0.0	1000.0
943	506.84973	0.0	1000.0
944	433.7414	0.0	1000.0
945	552.9383	0.0	1000.0
946	524.99243	0.0	1000.0
947	471.57907	0.0	1000.0
948	562.2473	0.0	1000.0
949	498.909	0.0	1000.0
950	539.65204	0.0	1000.0
951	531.2151	0.0	1000.0
952	440.72882	0.0	1000.0
953	476.48105	0.0	1000.0
954	459.5276	0.0	1000.0
955	551.22595	0.0	1000.0
956	498.78363	0.0	1000.0
957	496.8536	0.0	1000.0
958	484.49002	0.0	1000.0
959	486.87308	0.0	1000.0
960	538.78033	0.0	1000.0
961	406.55698	0.0	1000.0
962	514.064	0.0	1000.0
963	543.6782	0.0	1000.0
964	535.5489	0.0	1000.0
965	502.16135	0.0	1000.0
966	471.84808	0.0	1000.0
967	491.7033	0.0	1000.0
968	549.63776	0.0	1000.0
969	518.6953	0.0	1000.0
970	435.93344	0.0	1000.0
971	436.17987	0.0	1000.0
972	490.80145	0.0	1000.0
973	482.69104	0.0	1000.0
974	522.78925	0.0	1000.0
975	443.43936	0.0	1000.0
976	516.5716	0.0	1000.0
977	477.87473	0.0	1000.0
978	539.15625	0.0	1000.0
979	481.8914	0.0	807.0
980	553.97156	0.0	1000.0
981	527.2615	0.0	1000.0
982	502.36832	0.0	1000.0
983	384.26788	0.0	1000.0
984	469.44794	0.0	1000.0
985	490.44308	0.0	1000.0
986	516.5598	0.0	1000.0
987	489.5699	0.0	1000.0
988	433.1752	0.0	1000.0
989	548.41583	0.0	1000.0
990	503.5405	0.0	1000.0
991	509.74283	0.0	1000.0
992	548.0366	0.0	1000.0
993	509.42566	0.0	1000.0
994	511.2184	0.0	1000.0
995	462.27365	0.0	1000.0
996	108.858284	0.0	211.0
997	518.9981	0.0	1000.0
998	550.64954	0.0	1000.0
999	540.5651	0.0	1000.0
1000	516.8782	0.0	1000.0
1001	528.74365	0.0	1000.0
1002	500.97836	0.0	1000.0
1003	527.68335	0.0	1000.0
1004	562.0438	0.0	1000.0
1005	528.7252	0.0	1000.0
1006	512.30084	0.0	1000.0
1007	513.8185	0.0	1000.0
1008	534.886	0.0	1000.0
1009	518.16595	0.0	1000.0
1010	107.14644	59.95167	218.0
1011	455.05423	0.0	1000.0
1012	525.9575	0.0	1000.0
1013	518.5309	0.0	1000.0
1014	548.1783	0.0	1000.0
1015	545.0982	0.0	1000.0
1016	479.67764	0.0	1000.0
1017	261.1176	0.0	524.0
1018	561.5312	0.0	1000.0
1019	552.8463	0.0	1000.0
1020	532.6355	0.0	1000.0
1021	520.00775	0.0	1000.0
1022	587.0301	0.0	1000.0
1023	136.14497	76.29776	274.5
1024	443.66678	0.0	1000.0
1025	537.34296	0.0	1000.0
1026	453.23126	0.0	1000.0
1027	525.18823	0.0	1000.0
1028	437.0464	0.0	1000.0
1029	589.36804	0.0	1000.0
1030	417.31683	0.0	1000.0
1031	515.0432	0.0	1000.0
1032	557.9583	0.0	1000.0
1033	528.603	0.0	1000.0
1034	130.36566	0.0	269.0
1035	535.3465	0.0	1000.0
1036	497.14676	0.0	1000.0
1037	456.93796	0.0	1000.0
1038	544.3319	0.0	1000.0
1039	285.70377	0.0	568.0
1040	534.3278	0.0	1000.0
1041	564.3699	0.0	1000.0
1042	476.23895	0.0	1000.0
1043	478.92886	0.0	1000.0
1044	551.82135	0.0	1000.0
1045	240.61539	0.0	476.0
1046	552.51746	0.0	1000.0
1047	567.66644	0.0	1000.0
1048	538.45685	0.0	1000.0
1049	534.0466	0.0	1000.0
1050	539.6814	0.0	1000.0
1051	480.64056	0.0	1000.0
1052	422.70264	0.0	1000.0
1053	521.06665	0.0	1000.0
1054	515.1938	0.0	1000.0
1055	501.74048	0.0	1000.0
1056	493.7429	0.0	1000.0
1057	206.4637	0.0	414.0
1058	517.9504	0.0	1000.0
1059	227.46771	0.0	497.0
1060	540.07513	0.0	1000.0
1061	524.67865	0.0	1000.0
1062	536.6879	0.0	1000.0
1063	531.11346	0.0	1000.0
1064	552.6843	0.0	1000.0
1065	156.93236	96.58539	280.0
1066	498.18695	0.0	1000.0
1067	540.04364	0.0	1000.0
1068	355.0447	0.0	736.0
1069	441.0326	0.0	1000.0
1070	148.47412	0.0	263.0
1071	553.6434	0.0	1000.0
1072	427.66394	0.0	1000.0
1073	489.8491	0.0	1000.0
1074	25.135038	0.0	43.0
1075	554.52356	0.0	1000.0
1076	473.13583	0.0	1000.0
1077	528.48236	0.0	1000.0
1078	180.62387	0.0	390.0
1079	481.9408	0.0	1000.0
1080	515.1795	0.0	1000.0
1081	511.04318	0.0	1000.0
1082	564.43054	0.0	1000.0
1083	499.34088	0.0	1000.0
1084	553.49255	0.0	1000.0
1085	559.5644	0.0	1000.0
1086	165.69109	0.0	300.0
1087	167.91716	17.979736	381.0
1088	509.01398	0.0	1000.0
1089	574.8726	0.0	1000.0
1090	510.6435	0.0	1000.0
1091	486.89337	0.0	1000.0
1092	542.5446	0.0	1000.0
1093	426.68207	0.0	1000.0
1094	540.1185	0.0	1000.0
1095	455.6688	0.0	1000.0
1096	204.29092	33.563217	400.0
1097	264.72867	0.0	457.0
1098	559.38495	0.0	1000.0
1099	555.06213	0.0	1000.0
1100	167.25273	81.3038	295.5
1101	529.7806	0.0	1000.0
1102	505.84448	0.0	1000.0
1103	563.4187	0.0	1000.0
1104	567.29266	0.0	1000.0
1105	109.23085	0.0	214.0
1106	523.535	0.0	1000.0
1107	580.9459	0.0	1000.0
1108	500.46487	0.0	1000.0
1109	528.96985	0.0	1000.0
1110	537.3635	0.0	1000.0
1111	522.5199	0.0	1000.0
1112	553.32715	0.0	1000.0
1113	362.46094	0.0	1000.0
1114	471.62326	0.0	1000.0
1115	259.24506	0.0	445.0
1116	541.4336	0.0	1000.0
1117	553.4987	0.0	1000.0
1118	465.19296	0.0	1000.0
1119	534.4607	0.0	1000.0
1120	462.62314	0.0	1000.0
1121	468.65875	0.0	1000.0
1122	280.36996	0.0	582.0
1123	530.7837	0.0	1000.0
1124	474.06	0.0	1000.0
1125	488.76776	0.0	1000.0
1126	512.0946	0.0	1000.0
1127	519.2705	0.0	1000.0
1128	545.6454	0.0	1000.0
1129	531.3034	0.0	1000.0
1130	527.6758	0.0	1000.0
1131	484.52194	0.0	1000.0
1132	105.99927	0.0	203.0
1133	560.9353	0.0	1000.0
1134	492.68607	0.0	1000.0
1135	411.35602	0.0	1000.0
1136	558.2344	0.0	1000.0
1137	501.83704	0.0	1000.0
1138	111.42224	0.0	211.0
1139	501.7303	0.0	1000.0
1140	459.7174	0.0	1000.0
1141	91.44849	35.739223	176.0
1142	446.08423	0.0	1000.0
1143	519.18317	0.0	1000.0
1144	539.36395	0.0	1000.0
1145	521.843	0.0	1000.0
1146	214.57913	0.0	436.0
1147	71.58548	0.0	146.0
1148	295.0086	0.0	559.0
1149	552.0761	0.0	1000.0
1150	152.15417	0.0	317.0
1151	539.1987	0.0	1000.0
1152	550.5991	0.0	1000.0
1153	273.88058	0.0	637.0
1154	547.9057	0.0	1000.0
1155	271.51727	0.0	574.0
1156	485.07135	0.0	1000.0
1157	538.01495	0.0	1000.0
1158	206.07613	60.42305	441.0
1159	182.43213	0.0	316.0
1160	544.1071	0.0	1000.0
1161	540.55206	0.0	1000.0
1162	148.7722	0.0	313.0
1163	541.04236	0.0	1000.0
1164	522.52936	0.0	1000.0
1165	530.1504	0.0	1000.0
1166	545.27576	0.0	1000.0
1167	532.99817	0.0	1000.0
1168	492.75757	0.0	1000.0
1169	519.59045	0.0	1000.0
1170	525.7125	0.0	1000.0
1171	475.9329	0.0	1000.0
1172	526.68445	0.0	1000.0
1173	543.95905	0.0	1000.0
1174	523.8094	0.0	1000.0
1175	383.2256	0.0	766.0
1176	583.23663	0.0	1000.0
1177	431.47806	0.0	1000.0
1178	446.35388	0.0	1000.0
1179	554.9583	0.0	1000.0
1180	522.02545	0.0	1000.0
1181	504.30746	0.0	1000.0
1182	541.50305	0.0	1000.0
1183	525.8673	0.0	1000.0
1184	499.9701	0.0	1000.0
1185	550.1893	0.0	1000.0
1186	545.60065	0.0	1000.0
1187	519.1511	0.0	1000.0
1188	537.517	0.0	1000.0
1189	486.2873	0.0	1000.0
1190	210.04076	0.0	391.0
1191	533.748	0.0	1000.0
1192	492.9028	0.0	1000.0
1193	562.43964	0.0	1000.0
1194	534.8147	0.0	1000.0
1195	574.10144	0.0	1000.0
1196	561.3105	0.0	1000.0
1197	132.35188	51.70949	270.5
1198	554.2303	0.0	1000.0
1199	604.55115	0.0	1000.0
1200	471.40915	0.0	1000.0
1201	554.12415	0.0	1000.0
1202	440.67294	0.0	1000.0
1203	548.602	0.0	1000.0
1204	549.068	0.0	1000.0
1205	458.87134	0.0	1000.0
1206	540.75305	0.0	1000.0
1207	452.1364	0.0	1000.0
1208	543.49286	0.0	1000.0
1209	546.5719	0.0	1000.0
1210	543.13306	0.0	1000.0
1211	547.91766	0.0	1000.0
1212	533.9654	0.0	1000.0
1213	526.84106	0.0	1000.0
1214	526.8261	0.0	1000.0
1215	503.55423	0.0	1000.0
1216	476.26367	0.0	1000.0
1217	569.99414	0.0	1000.0
1218	389.16962	0.0	675.0
1219	486.0079	0.0	1000.0
1220	499.75046	0.0	1000.0
1221	445.3358	0.0	1000.0
1222	513.1927	0.0	1000.0
1223	570.954	0.0	1000.0
1224	596.88416	0.0	1000.0
1225	508.90674	0.0	1000.0
1226	538.61926	0.0	1000.0
1227	493.1702	0.0	1000.0
1228	523.54645	0.0	1000.0
1229	495.40314	0.0	1000.0
1230	558.93475	0.0	1000.0
1231	581.5468	0.0	1000.0
1232	529.80585	0.0	1000.0
1233	554.4029	0.0	1000.0
1234	516.8435	0.0	1000.0
1235	556.1596	0.0	1000.0
1236	483.46133	0.0	1000.0
1237	557.48834	0.0	1000.0
1238	50.73867	0.0	111.0
1239	35.883842	0.0	74.0
1240	556.7826	0.0	1000.0
1241	520.5608	0.0	1000.0
1242	510.73282	0.0	1000.0
1243	561.9836	0.0	1000.0
1244	232.75702	57.637444	385.0
1245	496.72644	0.0	1000.0
1246	526.27106	0.0	1000.0
1247	60.125214	0.0	141.0
1248	542.5213	0.0	1000.0
1249	526.45935	0.0	1000.0
1250	456.9559	0.0	1000.0
1251	562.6354	0.0	1000.0
1252	548.0305	0.0	1000.0
1253	202.42638	0.0	396.0
1254	565.4289	0.0	1000.0
1255	532.30493	0.0	1000.0
1256	541.67267	0.0	1000.0
1257	509.76184	0.0	1000.0
1258	592.55994	0.0	1000.0
1259	484.3292	0.0	1000.0
1260	512.3382	0.0	1000.0
1261	463.90198	0.0	1000.0
1262	553.8277	0.0	1000.0
1263	576.8601	0.0	1000.0
1264	546.67126	0.0	1000.0
1265	487.6332	0.0	1000.0
1266	589.01935	0.0	1000.0
1267	576.2991	0.0	1000.0
1268	532.8023	0.0	1000.0
1269	568.6265	0.0	1000.0
1270	518.2409	0.0	1000.0
1271	515.3779	0.0	1000.0
1272	291.09305	0.0	593.0
1273	566.7317	0.0	1000.0
1274	200.94131	0.0	364.0
1275	508.84155	0.0	1000.0
1276	152.67146	0.0	295.0
1277	538.45465	0.0	1000.0
1278	416.47354	0.0	734.0
1279	194.33319	0.0	421.0
1280	533.5831	0.0	1000.0
1281	485.4871	0.0	1000.0
1282	512.2924	0.0	1000.0
1283	498.78836	0.0	1000.0
1284	529.79126	0.0	1000.0
1285	528.1404	0.0	1000.0
1286	563.0541	0.0	1000.0
1287	606.1552	0.0	1000.0
1288	509.93646	0.0	1000.0
1289	545.7551	0.0	1000.0
1290	560.8206	0.0	1000.0
1291	462.26056	0.0	734.0
1292	443.6885	0.0	809.0
1293	522.84784	0.0	1000.0
1294	208.863	0.0	362.0
1295	548.29755	0.0	1000.0
1296	414.14917	0.0	1000.0
1297	523.72687	0.0	1000.0
1298	502.57285	0.0	1000.0
1299	194.09277	92.275116	415.0
1300	530.2411	0.0	1000.0
1301	420.53546	0.0	1000.0
1302	547.7431	0.0	1000.0
1303	278.5731	118.01788	485.5
1304	547.778	0.0	1000.0
1305	481.60394	0.0	1000.0
1306	496.6876	0.0	1000.0
1307	253.48085	0.0	407.0
1308	506.45596	0.0	1000.0
1309	524.9772	0.0	1000.0
1310	501.8412	0.0	1000.0
1311	541.5214	0.0	1000.0
1312	89.74949	0.0	169.0
1313	270.23276	0.0	466.0
1314	525.99945	0.0	1000.0
1315	552.7983	0.0	1000.0
1316	541.2427	0.0	1000.0
1317	540.72504	0.0	1000.0
1318	252.22554	0.0	473.0
1319	504.1492	0.0	935.0
1320	618.5896	0.0	1000.0
1321	463.25684	0.0	1000.0
1322	142.40091	131.58408	300.5
1323	557.1216	0.0	1000.0
1324	533.9079	0.0	1000.0
1325	590.08575	0.0	976.0
1326	494.69708	0.0	1000.0
1327	512.98596	0.0	1000.0
1328	505.63626	0.0	1000.0
1329	138.89977	0.0	252.0
1330	524.481	0.0	1000.0
1331	557.17316	0.0	1000.0
1332	527.38104	0.0	1000.0
1333	572.3452	0.0	1000.0
1334	534.01697	0.0	1000.0
1335	513.8462	0.0	1000.0
1336	516.5933	0.0	1000.0
1337	146.45506	76.660126	305.5
1338	564.8438	0.0	1000.0
1339	549.2307	0.0	1000.0
1340	456.2494	0.0	748.0
1341	502.01575	0.0	1000.0
1342	511.6963	0.0	1000.0
1343	559.3252	0.0	1000.0
1344	337.80942	0.0	658.0
1345	460.34512	0.0	1000.0
1346	528.8073	0.0	1000.0
1347	545.97015	0.0	1000.0
1348	328.60657	0.0	641.0
1349	481.9894	0.0	1000.0
1350	609.2815	0.0	1000.0
1351	508.74722	0.0	1000.0
1352	531.4883	0.0	1000.0
1353	99.703255	0.0	213.0
1354	608.291	0.0	1000.0
1355	449.6644	0.0	1000.0
1356	525.27386	0.0	1000.0
1357	519.4402	0.0	1000.0
1358	556.16943	0.0	1000.0
1359	580.6252	0.0	1000.0
1360	158.36833	0.0	302.0
1361	535.4488	0.0	1000.0
1362	551.9936	0.0	1000.0
1363	550.0629	0.0	1000.0
1364	567.2919	0.0	1000.0
1365	171.47992	0.0	307.0
1366	570.31537	0.0	1000.0
1367	596.4601	0.0	1000.0
1368	241.3591	116.53222	414.0
1369	507.35556	0.0	1000.0
1370	497.7639	0.0	1000.0
1371	161.52821	43.740658	331.0
1372	599.2134	0.0	1000.0
1373	457.73395	0.0	868.0
1374	507.9356	0.0	1000.0
1375	503.478	0.0	1000.0
1376	123.690834	0.0	239.0
1377	519.3509	0.0	1000.0
1378	578.3059	0.0	1000.0
1379	515.58887	0.0	1000.0
1380	492.50113	0.0	1000.0
1381	231.76294	0.0	423.0
1382	493.3843	0.0	901.0
1383	61.34844	35.20796	129.5
1384	586.7652	0.0	1000.0
1385	484.5062	0.0	1000.0
1386	476.29025	0.0	1000.0
1387	501.149	0.0	1000.0
1388	518.6384	0.0	1000.0
1389	502.7459	0.0	1000.0
1390	483.7783	0.0	1000.0
1391	554.9444	0.0	1000.0
1392	584.2514	0.0	1000.0
1393	558.2234	0.0	1000.0
1394	514.9727	0.0	1000.0
1395	629.5393	0.0	1000.0
1396	446.29416	0.0	823.0
1397	526.2409	0.0	1000.0
1398	421.81613	0.0	765.0
1399	394.98138	0.0	730.0
1400	331.02777	0.0	596.0
1401	498.27878	0.0	1000.0
1402	542.94	0.0	1000.0
1403	442.78036	0.0	1000.0
1404	491.9572	0.0	1000.0
1405	584.6401	0.0	1000.0
1406	530.1367	0.0	1000.0
1407	495.98096	0.0	1000.0
1408	495.35077	0.0	1000.0
1409	577.3912	0.0	1000.0
1410	479.82153	0.0	1000.0
1411	518.27045	0.0	1000.0
1412	547.12476	0.0	1000.0
1413	545.68024	0.0	1000.0
1414	131.46896	0.0	287.0
1415	519.1465	0.0	1000.0
1416	590.89087	0.0	1000.0
1417	191.02191	50.448753	341.5
1418	593.1282	0.0	1000.0
1419	142.27638	84.884995	278.0
1420	138.01515	0.0	231.0
1421	163.75372	65.71254	338.0
1422	569.82416	0.0	1000.0
1423	544.8885	0.0	1000.0
1424	537.4378	0.0	1000.0
1425	516.83954	0.0	1000.0
1426	59.848274	0.0	132.0
1427	535.4845	0.0	1000.0
1428	510.57773	0.0	1000.0
1429	599.43854	0.0	1000.0
1430	547.5769	0.0	1000.0
1431	556.4645	0.0	1000.0
1432	604.3368	0.0	1000.0
1433	574.1665	0.0	1000.0
1434	497.126	0.0	1000.0
1435	201.58911	0.0	338.0
1436	458.9432	0.0	1000.0
1437	593.5286	0.0	1000.0
1438	499.11127	0.0	1000.0
1439	595.3736	0.0	1000.0
1440	513.34247	0.0	1000.0
1441	72.6999	0.0	180.0
1442	492.28928	0.0	1000.0
1443	492.3848	0.0	1000.0
1444	478.10684	0.0	1000.0
1445	497.69894	0.0	991.0
1446	397.56192	0.0	743.0
1447	482.10562	0.0	1000.0
1448	517.91986	0.0	1000.0
1449	602.24054	0.0	1000.0
1450	577.99884	0.0	1000.0
1451	223.59264	104.97429	452.5
1452	550.2457	0.0	1000.0
1453	526.6184	0.0	1000.0
1454	491.95822	0.0	1000.0
1455	542.71967	0.0	1000.0
1456	564.66943	0.0	1000.0
1457	556.4369	0.0	1000.0
1458	198.92738	0.0	357.0
1459	207.44804	0.0	427.0
1460	618.4444	0.0	1000.0
1461	172.20409	62.160553	348.5
1462	534.9412	0.0	1000.0
1463	444.45822	0.0	1000.0
1464	541.82965	0.0	1000.0
1465	110.06744	96.476616	194.0
1466	177.51277	0.0	391.0
1467	57.505833	0.0	125.0
1468	521.9825	0.0	1000.0
1469	210.5757	0.0	482.0
1470	588.0106	0.0	1000.0
1471	543.0404	0.0	1000.0
1472	575.8763	0.0	1000.0
1473	554.8683	0.0	1000.0
1474	536.7336	0.0	1000.0
1475	300.3009	0.0	561.0
1476	510.88593	0.0	1000.0
1477	591.36597	0.0	1000.0
1478	56.558884	0.0	124.0
1479	398.95364	0.0	1000.0
1480	562.6815	0.0	1000.0
1481	528.3282	0.0	1000.0
1482	31.881582	0.0	83.0
1483	574.1374	0.0	1000.0
1484	585.6601	0.0	1000.0
1485	553.2603	0.0	1000.0
1486	536.38824	0.0	1000.0
1487	495.54944	0.0	1000.0
1488	134.93437	0.0	278.0
1489	546.54095	0.0	1000.0
1490	495.99783	0.0	1000.0
1491	573.06647	0.0	1000.0
1492	579.72437	0.0	1000.0
1493	494.9149	0.0	1000.0
1494	539.4374	0.0	1000.0
1495	508.54907	0.0	1000.0
1496	580.19604	0.0	1000.0
1497	156.53955	0.0	326.0
1498	569.051	0.0	1000.0
1499	544.03503	0.0	1000.0
1500	201.33578	0.0	387.0
1501	249.01482	213.79147	455.0
1502	606.11646	0.0	1000.0
1503	518.7154	0.0	1000.0
1504	537.5819	0.0	1000.0
1505	436.95416	0.0	1000.0
1506	598.7261	0.0	1000.0
1507	198.15887	0.0	304.0
1508	556.5202	0.0	1000.0
1509	580.09283	0.0	1000.0
1510	359.76086	0.0	640.0
1511	529.75275	0.0	1000.0
1512	500.0572	0.0	1000.0
1513	541.32043	0.0	1000.0
1514	100.60933	0.0	200.0
1515	471.6064	0.0	1000.0
1516	369.95477	0.0	725.0
1517	445.59747	0.0	760.0
1518	578.70764	0.0	1000.0
1519	566.4913	0.0	1000.0
1520	522.7648	0.0	1000.0
1521	542.8145	0.0	1000.0
1522	510.93024	0.0	1000.0
1523	199.10286	0.0	396.0
1524	616.9421	0.0	1000.0
1525	584.52295	0.0	1000.0
1526	219.11037	24.581833	399.0
1527	523.3055	0.0	926.0
1528	524.48126	0.0	1000.0
1529	544.68945	0.0	1000.0
1530	591.9709	0.0	1000.0
1531	531.66437	0.0	1000.0
1532	130.65442	45.039566	269.0
1533	475.1222	0.0	872.0
1534	471.10318	0.0	1000.0
1535	84.31633	0.0	173.0
1536	120.83503	0.0	234.0
1537	533.7056	0.0	1000.0
1538	551.7654	0.0	1000.0
1539	536.0371	0.0	1000.0
1540	189.78526	0.0	317.0
1541	591.9708	0.0	1000.0
1542	163.60864	0.0	405.0
1543	239.9958	0.0	469.0
1544	578.1303	0.0	1000.0
1545	494.39142	0.0	1000.0
1546	515.0387	0.0	1000.0
1547	523.55695	0.0	1000.0
1548	488.9472	0.0	1000.0
1549	537.2878	0.0	1000.0
1550	142.11116	0.0	286.0
1551	563.7695	0.0	1000.0
1552	497.63712	0.0	1000.0
1553	502.97958	0.0	1000.0
1554	510.49237	0.0	1000.0
1555	570.4102	0.0	1000.0
1556	584.6386	0.0	1000.0
1557	468.33725	0.0	1000.0
1558	506.52286	0.0	1000.0
1559	501.4446	0.0	1000.0
1560	550.0975	0.0	1000.0
1561	356.506	0.0	598.0
1562	205.44821	0.0	357.0
1563	506.1924	0.0	1000.0
1564	508.96045	0.0	1000.0
1565	167.20694	17.696106	303.5
1566	137.28008	28.869976	252.5
1567	493.7175	0.0	1000.0
1568	547.9148	0.0	1000.0
1569	499.87302	0.0	1000.0
1570	566.4211	0.0	1000.0
1571	508.88617	0.0	1000.0
1572	523.4184	0.0	1000.0
1573	472.2676	0.0	1000.0
1574	511.21735	0.0	1000.0
1575	55.789692	0.0	127.0
1576	223.34996	0.0	373.0
1577	117.94491	22.114044	214.33333
1578	499.68146	0.0	1000.0
1579	518.86945	0.0	1000.0
1580	498.22598	0.0	1000.0
1581	520.1703	0.0	1000.0
1582	68.5548	0.0	128.0
1583	519.3158	0.0	1000.0
1584	503.32718	0.0	1000.0
1585	556.0401	0.0	1000.0
1586	554.2738	0.0	1000.0
1587	585.03613	0.0	1000.0
1588	446.32657	0.0	828.0
1589	524.0015	0.0	1000.0
1590	296.17258	0.0	585.0
1591	599.17017	0.0	1000.0
1592	166.78207	37.856087	279.0
1593	614.85156	0.0	1000.0
1594	583.6019	0.0	1000.0
1595	518.83234	0.0	1000.0
1596	255.2456	0.0	525.0
1597	466.55145	0.0	1000.0
1598	572.4981	0.0	1000.0
1599	610.0653	0.0	1000.0
1600	560.517	0.0	1000.0
1601	595.50574	0.0	1000.0
1602	364.905	0.0	682.0
1603	580.5643	0.0	1000.0
1604	504.73224	0.0	1000.0
1605	531.76086	0.0	1000.0
1606	544.2341	0.0	1000.0
1607	548.3892	0.0	1000.0
1608	489.65	0.0	1000.0
1609	511.49942	0.0	1000.0
1610	485.78543	0.0	1000.0
1611	565.7279	0.0	1000.0
1612	506.44626	0.0	1000.0
1613	556.08673	0.0	1000.0
1614	553.65936	0.0	1000.0
1615	596.4174	0.0	1000.0
1616	464.1866	0.0	1000.0
1617	547.74133	0.0	1000.0
1618	440.06607	0.0	1000.0
1619	549.1436	0.0	1000.0
1620	524.4563	0.0	1000.0
1621	529.2621	0.0	1000.0
1622	528.60974	0.0	1000.0
1623	487.68817	0.0	1000.0
1624	422.55084	0.0	1000.0
1625	533.5388	0.0	1000.0
1626	215.27275	0.0	423.0
1627	528.1225	0.0	1000.0
1628	562.2943	0.0	1000.0
1629	481.16653	0.0	1000.0
1630	460.85303	0.0	1000.0
1631	503.74973	0.0	1000.0
1632	563.9987	0.0	1000.0
1633	260.41306	0.0	459.0
1634	562.99994	0.0	1000.0
1635	499.50797	0.0	1000.0
1636	560.5885	0.0	1000.0
1637	452.0931	0.0	1000.0
1638	563.867	0.0	1000.0
1639	583.0961	0.0	1000.0
1640	552.98755	0.0	1000.0
1641	540.183	0.0	1000.0
1642	552.48444	0.0	1000.0
1643	555.26685	0.0	1000.0
1644	524.826	0.0	1000.0
1645	204.75978	157.09181	392.0
1646	559.88635	0.0	1000.0
1647	583.2231	0.0	1000.0
1648	60.385563	0.0	142.0
1649	560.9601	0.0	1000.0
1650	394.48376	0.0	1000.0
1651	136.34944	115.29029	271.0
1652	513.3506	0.0	1000.0
1653	499.87927	0.0	1000.0
1654	485.40942	0.0	1000.0
1655	519.4587	0.0	1000.0
1656	477.03735	0.0	989.0
1657	538.04486	0.0	1000.0
1658	510.4125	0.0	1000.0
1659	507.7276	0.0	1000.0
1660	423.31946	0.0	1000.0
1661	518.5661	0.0	1000.0
1662	122.89759	0.0	219.0
1663	517.14294	0.0	1000.0
1664	465.82773	0.0	1000.0
1665	565.38055	0.0	1000.0
1666	523.65906	0.0	1000.0
1667	566.07764	0.0	1000.0
1668	428.40546	0.0	1000.0
1669	522.1396	0.0	1000.0
1670	537.2641	0.0	1000.0
1671	504.59244	0.0	1000.0
1672	579.0565	0.0	1000.0
1673	501.14862	0.0	1000.0
1674	509.21564	0.0	1000.0
1675	189.26595	0.0	350.0
1676	473.76495	0.0	1000.0
1677	186.15047	10.959686	409.5
1678	475.1274	0.0	1000.0
1679	502.83096	0.0	1000.0
1680	469.98416	0.0	1000.0
1681	246.3625	0.0	553.0
1682	498.8164	0.0	1000.0
1683	504.6171	0.0	1000.0
1684	539.0528	0.0	1000.0
1685	541.1048	0.0	1000.0
1686	507.14767	0.0	1000.0
1687	546.6417	0.0	1000.0
1688	544.25244	0.0	1000.0
1689	578.3485	0.0	1000.0
1690	114.79391	0.0	212.0
1691	550.98157	0.0	1000.0
1692	260.2347	170.28181	488.5
1693	499.51318	0.0	1000.0
1694	534.3054	0.0	1000.0
1695	578.31903	0.0	1000.0
1696	493.28574	0.0	1000.0
1697	479.35437	0.0	1000.0
1698	112.19562	0.0	232.0
1699	504.04364	0.0	1000.0
1700	516.4755	0.0	1000.0
1701	327.4842	0.0	691.0
1702	209.46442	54.053047	433.5
1703	311.98676	0.0	585.0
1704	525.3261	0.0	1000.0
1705	372.86438	0.0	770.0
1706	480.17178	0.0	1000.0
1707	409.8189	0.0	1000.0
1708	229.73636	0.0	403.0
1709	415.34064	0.0	817.0
1710	431.2216	0.0	1000.0
1711	543.7289	0.0	1000.0
1712	476.38553	0.0	1000.0
1713	539.3496	0.0	1000.0
1714	502.52335	0.0	1000.0
1715	220.76958	0.0	501.0
1716	471.0752	0.0	1000.0
1717	549.14856	0.0	1000.0
1718	497.8561	0.0	1000.0
1719	538.29816	0.0	1000.0
1720	522.42084	0.0	1000.0
1721	594.32996	0.0	1000.0
1722	273.87366	0.0	506.0
