Epoch	AverageEpReturns	StdEpReturns	EpLength
876	853.13336	0.0	1000.0
877	827.0546	0.0	1000.0
878	801.89087	0.0	1000.0
879	778.35614	0.0	1000.0
880	774.0516	0.0	1000.0
881	740.2654	0.0	1000.0
882	844.40295	0.0	1000.0
883	783.5136	0.0	1000.0
884	683.74316	0.0	1000.0
885	810.4243	0.0	1000.0
886	816.52673	0.0	1000.0
887	802.86566	0.0	1000.0
888	821.7964	0.0	1000.0
889	832.86847	0.0	1000.0
890	854.88446	0.0	1000.0
891	747.5785	0.0	1000.0
892	820.1535	0.0	1000.0
893	840.0177	0.0	1000.0
894	757.62427	0.0	1000.0
895	781.7013	0.0	1000.0
896	849.5314	0.0	1000.0
897	772.47577	0.0	1000.0
898	816.52264	0.0	1000.0
899	791.27686	0.0	1000.0
900	799.5288	0.0	1000.0
901	843.2878	0.0	1000.0
902	807.5058	0.0	1000.0
903	799.6962	0.0	1000.0
904	837.99176	0.0	1000.0
905	778.6786	0.0	1000.0
906	810.2864	0.0	1000.0
907	758.777	0.0	1000.0
908	866.6426	0.0	1000.0
909	842.0594	0.0	1000.0
910	799.2868	0.0	1000.0
911	800.16235	0.0	1000.0
912	742.32025	0.0	1000.0
913	864.83594	0.0	1000.0
914	795.1612	0.0	1000.0
915	776.10706	0.0	1000.0
916	729.40674	0.0	1000.0
917	746.7494	0.0	1000.0
918	799.11523	0.0	1000.0
919	780.6706	0.0	1000.0
920	786.6632	0.0	1000.0
921	824.8215	0.0	1000.0
922	743.5571	0.0	1000.0
923	782.7865	0.0	1000.0
924	783.30133	0.0	1000.0
925	829.8204	0.0	1000.0
926	839.51636	0.0	1000.0
927	747.50415	0.0	1000.0
928	832.13116	0.0	1000.0
929	772.0698	0.0	1000.0
930	791.9311	0.0	1000.0
931	738.9613	0.0	1000.0
932	795.38605	0.0	1000.0
933	818.6239	0.0	1000.0
934	811.2847	0.0	1000.0
935	790.33575	0.0	1000.0
936	808.34406	0.0	1000.0
937	856.8754	0.0	1000.0
938	801.78723	0.0	1000.0
939	860.6421	0.0	1000.0
940	845.22095	0.0	1000.0
941	755.5912	0.0	1000.0
942	844.16754	0.0	1000.0
943	828.4947	0.0	1000.0
944	809.4252	0.0	1000.0
945	798.08435	0.0	1000.0
946	795.2227	0.0	1000.0
947	788.30475	0.0	1000.0
948	811.8265	0.0	1000.0
949	801.6672	0.0	1000.0
950	764.9274	0.0	1000.0
951	834.2107	0.0	1000.0
952	793.23364	0.0	1000.0
953	769.5127	0.0	1000.0
954	826.21313	0.0	1000.0
955	813.12366	0.0	1000.0
956	774.2778	0.0	1000.0
957	865.3287	0.0	1000.0
958	787.8701	0.0	1000.0
959	787.9942	0.0	1000.0
960	724.9601	0.0	1000.0
961	805.06494	0.0	1000.0
962	866.7364	0.0	1000.0
963	868.11456	0.0	1000.0
964	764.35876	0.0	1000.0
965	813.0588	0.0	1000.0
966	747.4566	0.0	1000.0
967	838.572	0.0	1000.0
968	796.2115	0.0	1000.0
969	862.8592	0.0	1000.0
970	804.28894	0.0	1000.0
971	834.8564	0.0	1000.0
972	747.84076	0.0	1000.0
973	741.1898	0.0	1000.0
974	782.6356	0.0	1000.0
975	890.0743	0.0	1000.0
976	836.59045	0.0	1000.0
977	790.2306	0.0	1000.0
978	812.08154	0.0	1000.0
979	725.94617	0.0	1000.0
980	808.6375	0.0	1000.0
981	770.71893	0.0	1000.0
982	791.9967	0.0	1000.0
983	900.7196	0.0	1000.0
984	795.8672	0.0	1000.0
985	800.72034	0.0	1000.0
986	839.05566	0.0	1000.0
987	840.35364	0.0	1000.0
988	838.5841	0.0	1000.0
989	771.54126	0.0	1000.0
990	796.44354	0.0	1000.0
991	785.98944	0.0	1000.0
992	784.0151	0.0	1000.0
993	682.43713	0.0	1000.0
994	861.07513	0.0	1000.0
995	744.20636	0.0	1000.0
996	872.66925	0.0	1000.0
997	781.50824	0.0	1000.0
998	909.10803	0.0	1000.0
999	765.6037	0.0	1000.0
1000	770.0723	0.0	1000.0
1001	846.7051	0.0	1000.0
1002	785.14734	0.0	1000.0
1003	799.21954	0.0	1000.0
1004	846.4241	0.0	1000.0
1005	869.41394	0.0	1000.0
1006	832.399	0.0	1000.0
1007	850.66187	0.0	1000.0
1008	833.4321	0.0	1000.0
1009	794.5523	0.0	1000.0
1010	837.5588	0.0	1000.0
1011	866.02893	0.0	1000.0
1012	874.2418	0.0	1000.0
1013	804.10675	0.0	1000.0
1014	794.61005	0.0	1000.0
1015	812.45496	0.0	1000.0
1016	836.0496	0.0	1000.0
1017	814.4311	0.0	1000.0
1018	841.11835	0.0	1000.0
1019	896.79193	0.0	1000.0
1020	840.5957	0.0	1000.0
1021	843.2105	0.0	1000.0
1022	869.9722	0.0	1000.0
1023	805.0315	0.0	1000.0
1024	797.1845	0.0	1000.0
1025	831.13806	0.0	1000.0
1026	826.36505	0.0	1000.0
1027	841.27734	0.0	1000.0
1028	830.1122	0.0	1000.0
1029	840.9857	0.0	1000.0
1030	856.0109	0.0	1000.0
1031	835.4991	0.0	1000.0
1032	861.6774	0.0	1000.0
1033	843.29004	0.0	1000.0
1034	865.37976	0.0	1000.0
1035	881.1168	0.0	1000.0
1036	826.64417	0.0	1000.0
1037	824.3921	0.0	1000.0
1038	803.36365	0.0	1000.0
1039	849.8879	0.0	1000.0
1040	833.5788	0.0	1000.0
1041	924.63385	0.0	1000.0
1042	825.273	0.0	1000.0
1043	803.4978	0.0	1000.0
1044	885.3395	0.0	1000.0
1045	816.9133	0.0	1000.0
1046	833.96423	0.0	1000.0
1047	863.8373	0.0	1000.0
1048	848.0156	0.0	1000.0
1049	817.7015	0.0	1000.0
1050	854.3898	0.0	1000.0
1051	826.93823	0.0	1000.0
1052	842.2497	0.0	1000.0
1053	836.06464	0.0	1000.0
1054	817.04724	0.0	1000.0
1055	811.53217	0.0	1000.0
1056	864.25244	0.0	1000.0
1057	785.1741	0.0	1000.0
1058	827.3391	0.0	1000.0
1059	809.90784	0.0	1000.0
1060	791.1768	0.0	1000.0
1061	767.23785	0.0	1000.0
1062	808.58466	0.0	1000.0
1063	840.7821	0.0	1000.0
1064	842.6441	0.0	1000.0
1065	842.3685	0.0	1000.0
1066	852.4568	0.0	1000.0
1067	826.72034	0.0	1000.0
1068	849.3423	0.0	1000.0
1069	667.2031	0.0	1000.0
1070	788.1733	0.0	1000.0
1071	888.9108	0.0	1000.0
1072	865.85754	0.0	1000.0
1073	843.3274	0.0	1000.0
1074	874.1763	0.0	1000.0
1075	785.93976	0.0	1000.0
1076	780.91205	0.0	1000.0
1077	851.38434	0.0	1000.0
1078	907.81354	0.0	1000.0
1079	785.3419	0.0	1000.0
1080	826.74	0.0	1000.0
1081	728.9461	0.0	1000.0
1082	808.9101	0.0	1000.0
1083	811.4884	0.0	1000.0
1084	812.5083	0.0	1000.0
1085	835.3054	0.0	1000.0
1086	812.6368	0.0	1000.0
1087	809.1321	0.0	1000.0
1088	865.8337	0.0	1000.0
1089	894.68176	0.0	1000.0
1090	879.95074	0.0	1000.0
1091	852.0991	0.0	1000.0
1092	837.581	0.0	1000.0
1093	866.4288	0.0	1000.0
1094	857.96674	0.0	1000.0
1095	841.31494	0.0	1000.0
1096	865.93646	0.0	1000.0
1097	873.23584	0.0	1000.0
1098	838.6365	0.0	1000.0
1099	741.4986	0.0	1000.0
1100	765.41565	0.0	1000.0
1101	810.70306	0.0	1000.0
1102	840.54535	0.0	1000.0
1103	831.6302	0.0	1000.0
1104	838.32794	0.0	1000.0
1105	874.93585	0.0	1000.0
1106	861.1688	0.0	1000.0
1107	780.24646	0.0	1000.0
1108	841.1325	0.0	1000.0
1109	882.3131	0.0	1000.0
1110	853.117	0.0	1000.0
1111	862.28766	0.0	1000.0
1112	668.5919	0.0	1000.0
1113	835.7012	0.0	1000.0
1114	871.3143	0.0	1000.0
1115	866.32544	0.0	1000.0
1116	816.9247	0.0	1000.0
1117	822.25244	0.0	1000.0
1118	756.2238	0.0	1000.0
1119	843.51044	0.0	1000.0
1120	860.7448	0.0	1000.0
1121	864.3392	0.0	1000.0
1122	873.4711	0.0	1000.0
1123	881.7859	0.0	1000.0
1124	839.75494	0.0	1000.0
1125	896.4812	0.0	1000.0
1126	865.21564	0.0	1000.0
1127	922.17084	0.0	1000.0
1128	898.18085	0.0	1000.0
1129	866.3205	0.0	1000.0
1130	860.1094	0.0	1000.0
1131	869.85535	0.0	1000.0
1132	862.94934	0.0	1000.0
1133	813.50854	0.0	1000.0
1134	837.2534	0.0	1000.0
1135	857.54565	0.0	1000.0
1136	855.41266	0.0	1000.0
1137	945.2786	0.0	1000.0
1138	792.2041	0.0	1000.0
1139	823.0659	0.0	1000.0
1140	878.51715	0.0	1000.0
1141	825.61053	0.0	1000.0
1142	899.29816	0.0	1000.0
1143	874.3496	0.0	1000.0
1144	904.6526	0.0	1000.0
1145	822.7524	0.0	1000.0
1146	812.1847	0.0	1000.0
1147	898.8926	0.0	1000.0
1148	900.1437	0.0	1000.0
1149	887.13	0.0	1000.0
1150	817.00745	0.0	1000.0
1151	860.8342	0.0	1000.0
1152	826.63556	0.0	1000.0
1153	816.6415	0.0	1000.0
1154	931.3149	0.0	1000.0
1155	904.9455	0.0	1000.0
1156	763.168	0.0	1000.0
1157	834.6767	0.0	1000.0
1158	917.41876	0.0	1000.0
1159	788.52014	0.0	1000.0
1160	933.826	0.0	1000.0
1161	880.75226	0.0	1000.0
1162	804.2114	0.0	1000.0
1163	829.29517	0.0	1000.0
1164	904.2411	0.0	1000.0
1165	875.52905	0.0	1000.0
1166	870.028	0.0	1000.0
1167	867.3669	0.0	1000.0
1168	803.59796	0.0	1000.0
1169	843.0872	0.0	1000.0
1170	912.4414	0.0	1000.0
1171	852.05194	0.0	1000.0
1172	890.6822	0.0	1000.0
1173	835.99915	0.0	1000.0
1174	788.844	0.0	1000.0
1175	858.56433	0.0	1000.0
1176	834.4625	0.0	1000.0
1177	838.53253	0.0	1000.0
1178	827.36224	0.0	1000.0
1179	898.6536	0.0	1000.0
1180	882.78625	0.0	1000.0
1181	900.09894	0.0	1000.0
1182	800.1306	0.0	1000.0
1183	914.32654	0.0	1000.0
1184	802.48816	0.0	1000.0
1185	946.2488	0.0	1000.0
1186	838.80536	0.0	1000.0
1187	795.8472	0.0	1000.0
1188	799.1887	0.0	1000.0
1189	891.881	0.0	1000.0
1190	824.15204	0.0	1000.0
1191	786.10657	0.0	1000.0
1192	882.86365	0.0	1000.0
1193	843.9868	0.0	1000.0
1194	895.8013	0.0	1000.0
1195	871.14905	0.0	1000.0
1196	812.0611	0.0	1000.0
1197	897.2956	0.0	1000.0
1198	848.34875	0.0	1000.0
1199	830.3983	0.0	1000.0
1200	889.7425	0.0	1000.0
1201	806.4491	0.0	1000.0
1202	846.438	0.0	1000.0
1203	884.11566	0.0	1000.0
1204	802.56256	0.0	1000.0
1205	827.60724	0.0	1000.0
1206	919.49725	0.0	1000.0
1207	831.59845	0.0	1000.0
1208	888.6043	0.0	1000.0
1209	818.7948	0.0	1000.0
1210	875.90436	0.0	1000.0
1211	793.2923	0.0	1000.0
1212	880.11176	0.0	1000.0
1213	894.0178	0.0	1000.0
1214	752.0372	0.0	1000.0
1215	858.63983	0.0	1000.0
1216	808.8077	0.0	1000.0
1217	842.8957	0.0	1000.0
1218	861.63513	0.0	1000.0
1219	843.77386	0.0	1000.0
1220	834.9364	0.0	1000.0
1221	936.529	0.0	1000.0
1222	933.0922	0.0	1000.0
1223	868.01074	0.0	1000.0
1224	867.1374	0.0	1000.0
1225	949.8272	0.0	1000.0
1226	878.6284	0.0	1000.0
1227	949.09656	0.0	1000.0
1228	854.9516	0.0	1000.0
1229	931.0064	0.0	1000.0
1230	820.7899	0.0	1000.0
1231	949.22205	0.0	1000.0
1232	938.9582	0.0	1000.0
1233	845.6998	0.0	1000.0
1234	969.6098	0.0	1000.0
1235	942.4229	0.0	1000.0
1236	874.69934	0.0	1000.0
1237	761.0759	0.0	1000.0
1238	918.3372	0.0	1000.0
1239	890.6882	0.0	1000.0
1240	885.0913	0.0	1000.0
1241	963.0225	0.0	1000.0
1242	958.3413	0.0	1000.0
1243	892.51324	0.0	1000.0
1244	891.57324	0.0	1000.0
1245	824.51184	0.0	1000.0
1246	866.0501	0.0	1000.0
1247	863.32434	0.0	1000.0
1248	810.30316	0.0	1000.0
1249	910.96344	0.0	1000.0
1250	962.7719	0.0	1000.0
1251	824.6019	0.0	1000.0
1252	949.093	0.0	1000.0
1253	951.8787	0.0	1000.0
1254	881.8472	0.0	1000.0
1255	843.16565	0.0	1000.0
1256	841.9134	0.0	1000.0
1257	877.6073	0.0	1000.0
1258	878.17804	0.0	1000.0
1259	821.69257	0.0	1000.0
1260	908.08777	0.0	1000.0
1261	893.32715	0.0	1000.0
1262	872.14044	0.0	1000.0
1263	970.5324	0.0	1000.0
1264	956.2667	0.0	1000.0
1265	951.4712	0.0	1000.0
1266	842.80664	0.0	1000.0
1267	947.7064	0.0	1000.0
1268	882.90063	0.0	1000.0
1269	857.60144	0.0	1000.0
1270	930.29004	0.0	1000.0
1271	884.4986	0.0	1000.0
1272	800.12286	0.0	1000.0
1273	873.0333	0.0	1000.0
1274	907.1206	0.0	1000.0
1275	826.3666	0.0	1000.0
1276	807.76953	0.0	1000.0
1277	828.06354	0.0	1000.0
1278	886.89734	0.0	1000.0
1279	851.6277	0.0	1000.0
1280	858.95685	0.0	1000.0
1281	890.3142	0.0	1000.0
1282	840.7518	0.0	1000.0
1283	821.9193	0.0	1000.0
1284	911.8945	0.0	1000.0
1285	890.4403	0.0	1000.0
1286	905.93396	0.0	1000.0
1287	774.3313	0.0	1000.0
1288	920.70575	0.0	1000.0
1289	838.119	0.0	1000.0
1290	911.79047	0.0	1000.0
1291	786.574	0.0	1000.0
1292	930.6425	0.0	1000.0
1293	951.7423	0.0	1000.0
1294	797.4121	0.0	1000.0
1295	779.96185	0.0	1000.0
1296	831.6199	0.0	1000.0
1297	690.47064	0.0	1000.0
1298	883.46313	0.0	1000.0
1299	904.3742	0.0	1000.0
1300	865.6245	0.0	1000.0
1301	955.21216	0.0	1000.0
1302	806.66626	0.0	1000.0
1303	959.1206	0.0	1000.0
1304	851.6391	0.0	1000.0
1305	881.396	0.0	1000.0
1306	907.7606	0.0	1000.0
1307	938.5586	0.0	1000.0
1308	925.5174	0.0	1000.0
1309	899.0467	0.0	1000.0
1310	913.6553	0.0	1000.0
1311	889.9679	0.0	1000.0
1312	932.1339	0.0	1000.0
1313	846.06055	0.0	1000.0
1314	855.7534	0.0	1000.0
1315	857.5001	0.0	1000.0
1316	928.29224	0.0	1000.0
1317	868.406	0.0	1000.0
1318	933.43854	0.0	1000.0
1319	938.6866	0.0	1000.0
1320	821.44507	0.0	1000.0
1321	973.1595	0.0	1000.0
1322	879.4844	0.0	1000.0
1323	837.1179	0.0	1000.0
1324	868.43756	0.0	1000.0
1325	868.5171	0.0	1000.0
1326	891.55133	0.0	1000.0
1327	816.14703	0.0	1000.0
1328	866.8699	0.0	1000.0
1329	943.2217	0.0	1000.0
1330	835.8437	0.0	1000.0
1331	849.54016	0.0	1000.0
1332	787.4098	0.0	1000.0
1333	919.6646	0.0	1000.0
1334	919.30975	0.0	1000.0
1335	832.75946	0.0	1000.0
1336	909.9795	0.0	1000.0
1337	860.66797	0.0	1000.0
1338	917.02374	0.0	1000.0
1339	795.54614	0.0	1000.0
1340	773.29364	0.0	1000.0
1341	849.44727	0.0	1000.0
1342	893.3202	0.0	1000.0
1343	895.3794	0.0	1000.0
1344	908.09534	0.0	1000.0
1345	897.8124	0.0	1000.0
1346	889.2734	0.0	1000.0
1347	887.31006	0.0	1000.0
1348	932.99445	0.0	1000.0
1349	819.6982	0.0	1000.0
1350	957.52856	0.0	1000.0
1351	966.52606	0.0	1000.0
1352	975.6259	0.0	1000.0
1353	882.6695	0.0	1000.0
1354	903.03235	0.0	1000.0
1355	840.6278	0.0	1000.0
1356	860.2703	0.0	1000.0
1357	909.3017	0.0	1000.0
1358	835.01953	0.0	1000.0
1359	975.42975	0.0	1000.0
1360	795.1087	0.0	1000.0
1361	772.09283	0.0	1000.0
1362	889.8656	0.0	1000.0
1363	997.1482	0.0	1000.0
1364	936.57	0.0	1000.0
1365	973.6889	0.0	1000.0
1366	841.4344	0.0	1000.0
1367	829.3051	0.0	1000.0
1368	825.2436	0.0	1000.0
1369	825.48065	0.0	1000.0
1370	930.1522	0.0	1000.0
1371	841.049	0.0	1000.0
1372	854.8292	0.0	1000.0
1373	1004.05914	0.0	1000.0
1374	927.8736	0.0	1000.0
1375	945.4179	0.0	1000.0
1376	890.267	0.0	1000.0
1377	984.64545	0.0	1000.0
1378	886.891	0.0	1000.0
1379	795.0229	0.0	1000.0
1380	793.2477	0.0	1000.0
1381	954.0638	0.0	1000.0
1382	963.03204	0.0	1000.0
1383	914.33606	0.0	1000.0
1384	862.2476	0.0	1000.0
1385	904.5716	0.0	1000.0
1386	880.82104	0.0	1000.0
1387	955.90735	0.0	1000.0
1388	905.4793	0.0	1000.0
1389	946.569	0.0	1000.0
1390	935.4393	0.0	1000.0
1391	933.9628	0.0	1000.0
1392	946.8589	0.0	1000.0
1393	883.4713	0.0	1000.0
1394	935.3376	0.0	1000.0
1395	906.74506	0.0	1000.0
1396	991.1832	0.0	1000.0
1397	913.64825	0.0	1000.0
1398	962.63367	0.0	1000.0
1399	1010.84467	0.0	1000.0
1400	968.47144	0.0	1000.0
1401	790.1815	0.0	1000.0
1402	853.00195	0.0	1000.0
1403	910.0992	0.0	1000.0
1404	896.66724	0.0	1000.0
1405	823.07227	0.0	1000.0
1406	920.5831	0.0	1000.0
1407	1014.126	0.0	1000.0
1408	801.61487	0.0	1000.0
1409	909.6935	0.0	1000.0
1410	916.46326	0.0	1000.0
1411	878.5201	0.0	1000.0
1412	928.4596	0.0	1000.0
1413	892.3144	0.0	1000.0
1414	900.6921	0.0	1000.0
1415	854.93085	0.0	1000.0
1416	969.7918	0.0	1000.0
1417	950.6734	0.0	1000.0
1418	910.75665	0.0	1000.0
1419	796.39124	0.0	1000.0
1420	243.85867	0.0	249.0
1421	927.58655	0.0	1000.0
1422	870.9508	0.0	1000.0
1423	929.8591	0.0	1000.0
1424	892.4241	0.0	1000.0
1425	958.1081	0.0	1000.0
1426	959.47723	0.0	1000.0
1427	964.6031	0.0	1000.0
1428	947.9713	0.0	1000.0
1429	910.5358	0.0	1000.0
1430	909.0788	0.0	1000.0
1431	822.5511	0.0	1000.0
1432	871.03766	0.0	1000.0
1433	951.34283	0.0	1000.0
1434	723.7797	0.0	1000.0
1435	977.4445	0.0	1000.0
1436	889.5949	0.0	1000.0
1437	1015.06604	0.0	1000.0
1438	950.8152	0.0	1000.0
1439	871.78033	0.0	1000.0
1440	864.5061	0.0	1000.0
1441	868.2898	0.0	1000.0
1442	796.54376	0.0	1000.0
1443	857.3873	0.0	1000.0
1444	967.55457	0.0	1000.0
1445	957.3826	0.0	1000.0
1446	958.2933	0.0	1000.0
1447	896.52423	0.0	1000.0
1448	946.97614	0.0	1000.0
1449	992.1438	0.0	1000.0
1450	899.13904	0.0	1000.0
1451	915.10565	0.0	1000.0
1452	816.3549	0.0	1000.0
1453	958.9616	0.0	1000.0
1454	821.2849	0.0	1000.0
1455	844.2218	0.0	1000.0
1456	921.37823	0.0	1000.0
1457	920.46906	0.0	1000.0
1458	1050.1582	0.0	1000.0
1459	942.3301	0.0	1000.0
1460	846.2855	0.0	1000.0
1461	923.80066	0.0	1000.0
1462	969.0951	0.0	1000.0
1463	945.33655	0.0	1000.0
1464	994.7229	0.0	1000.0
1465	948.2771	0.0	1000.0
1466	889.9229	0.0	1000.0
1467	950.71967	0.0	1000.0
1468	992.9576	0.0	1000.0
1469	809.4048	0.0	1000.0
1470	886.4873	0.0	1000.0
1471	887.5846	0.0	1000.0
1472	939.14233	0.0	1000.0
1473	802.0185	0.0	1000.0
1474	869.8326	0.0	1000.0
1475	851.5426	0.0	1000.0
1476	904.4766	0.0	1000.0
1477	996.65063	0.0	1000.0
1478	783.84	0.0	1000.0
1479	938.3367	0.0	1000.0
1480	952.2015	0.0	1000.0
1481	878.0523	0.0	1000.0
1482	953.86975	0.0	1000.0
1483	917.1585	0.0	1000.0
1484	919.1076	0.0	1000.0
1485	930.14355	0.0	1000.0
1486	829.5502	0.0	1000.0
1487	795.4947	0.0	1000.0
1488	935.44336	0.0	1000.0
1489	984.01624	0.0	1000.0
1490	942.99615	0.0	1000.0
1491	935.4427	0.0	1000.0
1492	864.6297	0.0	1000.0
1493	874.41144	0.0	1000.0
1494	885.65607	0.0	1000.0
1495	925.24976	0.0	1000.0
1496	895.3095	0.0	1000.0
1497	830.4185	0.0	1000.0
1498	920.2954	0.0	1000.0
1499	834.81085	0.0	1000.0
1500	888.0418	0.0	1000.0
1501	808.56366	0.0	1000.0
1502	972.0141	0.0	1000.0
1503	875.89966	0.0	1000.0
1504	904.3268	0.0	1000.0
1505	867.45703	0.0	1000.0
1506	867.2947	0.0	1000.0
1507	954.9896	0.0	1000.0
1508	844.2842	0.0	1000.0
1509	857.3945	0.0	1000.0
1510	895.3988	0.0	1000.0
1511	880.2403	0.0	1000.0
1512	916.6632	0.0	1000.0
1513	936.0235	0.0	1000.0
1514	902.8303	0.0	1000.0
1515	937.6706	0.0	1000.0
1516	915.5782	0.0	1000.0
1517	927.1055	0.0	1000.0
1518	965.1467	0.0	1000.0
1519	903.91406	0.0	1000.0
1520	907.71075	0.0	1000.0
1521	939.5649	0.0	1000.0
1522	851.57043	0.0	1000.0
1523	936.77704	0.0	1000.0
1524	893.68884	0.0	1000.0
1525	954.9233	0.0	1000.0
1526	926.2093	0.0	1000.0
1527	885.4586	0.0	1000.0
1528	839.8619	0.0	1000.0
1529	932.3276	0.0	1000.0
1530	916.82495	0.0	1000.0
1531	895.97	0.0	1000.0
1532	853.96533	0.0	1000.0
1533	866.7518	0.0	1000.0
1534	867.02167	0.0	1000.0
1535	941.67645	0.0	1000.0
1536	877.1963	0.0	1000.0
1537	879.4821	0.0	1000.0
1538	890.3589	0.0	1000.0
1539	911.8678	0.0	1000.0
1540	965.1929	0.0	1000.0
1541	976.9167	0.0	1000.0
1542	909.5101	0.0	1000.0
1543	848.9067	0.0	1000.0
1544	1013.1563	0.0	1000.0
1545	890.1452	0.0	1000.0
1546	921.0397	0.0	1000.0
1547	967.6258	0.0	1000.0
1548	1003.7595	0.0	1000.0
1549	933.09796	0.0	1000.0
1550	923.30426	0.0	1000.0
1551	927.7538	0.0	1000.0
1552	890.61017	0.0	1000.0
1553	993.16907	0.0	1000.0
1554	951.3238	0.0	1000.0
1555	892.08704	0.0	1000.0
1556	1003.31683	0.0	1000.0
1557	965.7685	0.0	1000.0
1558	946.9914	0.0	1000.0
1559	884.4551	0.0	1000.0
1560	893.01263	0.0	1000.0
1561	925.30273	0.0	1000.0
1562	972.8417	0.0	1000.0
1563	929.95557	0.0	1000.0
1564	902.62006	0.0	1000.0
1565	956.88214	0.0	1000.0
1566	927.8121	0.0	1000.0
1567	930.76794	0.0	1000.0
1568	1002.3508	0.0	1000.0
1569	1021.2181	0.0	1000.0
1570	934.5595	0.0	1000.0
1571	871.03845	0.0	1000.0
1572	986.8622	0.0	1000.0
1573	940.78784	0.0	1000.0
1574	901.429	0.0	1000.0
1575	876.3586	0.0	1000.0
1576	927.0224	0.0	1000.0
1577	972.3449	0.0	1000.0
1578	1053.4646	0.0	1000.0
1579	897.3685	0.0	1000.0
1580	896.47296	0.0	1000.0
1581	821.15955	0.0	1000.0
1582	905.99066	0.0	1000.0
1583	1085.3564	0.0	1000.0
1584	861.0335	0.0	1000.0
1585	1061.5172	0.0	1000.0
1586	983.26996	0.0	1000.0
1587	1049.7706	0.0	1000.0
1588	985.435	0.0	1000.0
1589	811.5383	0.0	1000.0
1590	935.5842	0.0	1000.0
1591	784.16925	0.0	1000.0
1592	864.7846	0.0	1000.0
1593	849.6698	0.0	1000.0
1594	869.5933	0.0	1000.0
1595	941.56836	0.0	1000.0
1596	966.6603	0.0	1000.0
1597	798.0686	0.0	1000.0
1598	958.9183	0.0	1000.0
1599	899.0236	0.0	1000.0
1600	911.2787	0.0	1000.0
1601	934.1371	0.0	1000.0
1602	978.4928	0.0	1000.0
1603	1046.107	0.0	1000.0
1604	896.76184	0.0	1000.0
1605	938.3885	0.0	1000.0
1606	1022.40594	0.0	1000.0
1607	938.09265	0.0	1000.0
1608	907.55023	0.0	1000.0
1609	972.0231	0.0	1000.0
1610	920.91815	0.0	1000.0
1611	843.3615	0.0	1000.0
1612	929.0384	0.0	1000.0
1613	857.44696	0.0	1000.0
1614	993.543	0.0	1000.0
1615	955.7156	0.0	1000.0
1616	906.376	0.0	1000.0
1617	939.13745	0.0	1000.0
1618	979.9756	0.0	1000.0
1619	938.851	0.0	1000.0
1620	939.51587	0.0	1000.0
1621	936.8948	0.0	1000.0
1622	916.7139	0.0	1000.0
1623	848.7339	0.0	1000.0
1624	960.88873	0.0	1000.0
1625	852.05304	0.0	1000.0
1626	997.8107	0.0	1000.0
1627	956.2133	0.0	1000.0
1628	918.6972	0.0	1000.0
1629	1002.1066	0.0	1000.0
1630	956.8348	0.0	1000.0
1631	840.1167	0.0	1000.0
1632	985.75323	0.0	1000.0
1633	907.4344	0.0	1000.0
1634	834.1495	0.0	1000.0
1635	945.3398	0.0	1000.0
1636	962.7301	0.0	1000.0
1637	957.4715	0.0	1000.0
1638	975.79285	0.0	1000.0
1639	937.2668	0.0	1000.0
1640	1025.3228	0.0	1000.0
1641	914.4506	0.0	1000.0
1642	894.3902	0.0	1000.0
1643	1084.4042	0.0	1000.0
1644	826.837	0.0	1000.0
1645	965.34436	0.0	1000.0
1646	900.6289	0.0	1000.0
1647	994.8117	0.0	1000.0
1648	959.7379	0.0	1000.0
1649	723.3106	0.0	1000.0
1650	939.9755	0.0	1000.0
1651	965.7192	0.0	1000.0
1652	928.24866	0.0	1000.0
1653	921.7888	0.0	1000.0
1654	983.5619	0.0	1000.0
1655	886.20105	0.0	1000.0
1656	858.6419	0.0	1000.0
1657	848.7345	0.0	1000.0
1658	831.3444	0.0	1000.0
1659	933.72455	0.0	1000.0
1660	899.2432	0.0	1000.0
1661	916.8423	0.0	1000.0
1662	920.5304	0.0	1000.0
1663	1038.1893	0.0	1000.0
1664	873.8926	0.0	1000.0
1665	914.6684	0.0	1000.0
1666	924.44055	0.0	1000.0
1667	948.33765	0.0	1000.0
1668	931.2688	0.0	1000.0
1669	880.2278	0.0	1000.0
1670	893.6524	0.0	1000.0
1671	914.18665	0.0	1000.0
1672	1015.0469	0.0	1000.0
1673	934.8707	0.0	1000.0
1674	976.4526	0.0	1000.0
1675	905.3631	0.0	1000.0
1676	904.2042	0.0	1000.0
1677	885.95123	0.0	1000.0
1678	982.37463	0.0	1000.0
1679	925.3501	0.0	1000.0
1680	920.37134	0.0	1000.0
1681	935.0503	0.0	1000.0
1682	874.95386	0.0	1000.0
1683	894.52277	0.0	1000.0
1684	880.12555	0.0	1000.0
1685	877.92017	0.0	1000.0
1686	835.57245	0.0	1000.0
1687	852.1867	0.0	1000.0
1688	880.22943	0.0	1000.0
1689	1024.9677	0.0	1000.0
1690	599.6965	0.0	1000.0
1691	1016.4453	0.0	1000.0
1692	981.9966	0.0	1000.0
1693	879.7986	0.0	1000.0
1694	1039.4545	0.0	1000.0
1695	940.9973	0.0	1000.0
1696	971.80475	0.0	1000.0
1697	891.9758	0.0	1000.0
1698	866.1889	0.0	1000.0
1699	903.9538	0.0	1000.0
1700	912.9465	0.0	1000.0
1701	937.1856	0.0	1000.0
1702	859.0161	0.0	1000.0
1703	941.8984	0.0	1000.0
1704	988.29236	0.0	1000.0
