Epoch	AverageEpReturns	StdEpReturns	MaxEpReturns	MinEpReturns	EpSteps
1010	2050.1008	0.0	2050.1008	2050.1008	1000.0
1011	2066.0527	0.0	2066.0527	2066.0527	1000.0
1012	2198.4797	0.0	2198.4797	2198.4797	1000.0
1013	2132.7349	0.0	2132.7349	2132.7349	1000.0
1014	2159.2087	0.0	2159.2087	2159.2087	1000.0
1015	1808.7792	0.0	1808.7792	1808.7792	1000.0
1016	2168.0034	0.0	2168.0034	2168.0034	1000.0
1017	2180.0024	0.0	2180.0024	2180.0024	1000.0
1018	2036.371	0.0	2036.371	2036.371	1000.0
1019	2013.1406	0.0	2013.1406	2013.1406	1000.0
1020	2182.3076	0.0	2182.3076	2182.3076	1000.0
1021	2113.8684	0.0	2113.8684	2113.8684	1000.0
1022	2072.106	0.0	2072.106	2072.106	1000.0
1023	2169.4292	0.0	2169.4292	2169.4292	1000.0
1024	1976.6354	0.0	1976.6354	1976.6354	1000.0
1025	2176.1772	0.0	2176.1772	2176.1772	1000.0
1026	2116.7646	0.0	2116.7646	2116.7646	1000.0
1027	2166.0503	0.0	2166.0503	2166.0503	1000.0
1028	2116.0688	0.0	2116.0688	2116.0688	1000.0
1029	2190.7097	0.0	2190.7097	2190.7097	1000.0
1030	2130.626	0.0	2130.626	2130.626	1000.0
1031	2104.6155	0.0	2104.6155	2104.6155	1000.0
1032	2173.084	0.0	2173.084	2173.084	1000.0
1033	1669.3821	0.0	1669.3821	1669.3821	1000.0
1034	2202.611	0.0	2202.611	2202.611	1000.0
1035	2044.5737	0.0	2044.5737	2044.5737	1000.0
1036	2162.279	0.0	2162.279	2162.279	1000.0
1037	1662.7185	0.0	1662.7185	1662.7185	1000.0
1038	1767.6205	0.0	1767.6205	1767.6205	1000.0
1039	1744.6959	0.0	1744.6959	1744.6959	1000.0
1040	2067.9197	0.0	2067.9197	2067.9197	1000.0
1041	1818.2664	0.0	1818.2664	1818.2664	1000.0
1042	2136.0273	0.0	2136.0273	2136.0273	1000.0
1043	2135.2747	0.0	2135.2747	2135.2747	1000.0
1044	2200.2947	0.0	2200.2947	2200.2947	1000.0
1045	2070.9211	0.0	2070.9211	2070.9211	1000.0
1046	1455.8439	0.0	1455.8439	1455.8439	1000.0
1047	1956.7257	0.0	1956.7257	1956.7257	1000.0
1048	2193.997	0.0	2193.997	2193.997	1000.0
1049	2242.4536	0.0	2242.4536	2242.4536	1000.0
1050	1999.6017	0.0	1999.6017	1999.6017	1000.0
1051	2144.7498	0.0	2144.7498	2144.7498	1000.0
1052	2144.3643	0.0	2144.3643	2144.3643	1000.0
1053	2238.4973	0.0	2238.4973	2238.4973	1000.0
1054	2109.2554	0.0	2109.2554	2109.2554	1000.0
1055	1913.8964	0.0	1913.8964	1913.8964	1000.0
1056	2044.7562	0.0	2044.7562	2044.7562	1000.0
1057	2015.7133	0.0	2015.7133	2015.7133	1000.0
1058	2216.949	0.0	2216.949	2216.949	1000.0
1059	2179.6584	0.0	2179.6584	2179.6584	1000.0
1060	2161.91	0.0	2161.91	2161.91	1000.0
1061	2110.8953	0.0	2110.8953	2110.8953	1000.0
1062	1907.7117	0.0	1907.7117	1907.7117	1000.0
1063	2144.154	0.0	2144.154	2144.154	1000.0
1064	2167.872	0.0	2167.872	2167.872	1000.0
1065	2073.9138	0.0	2073.9138	2073.9138	1000.0
1066	2176.0015	0.0	2176.0015	2176.0015	1000.0
1067	2035.6443	0.0	2035.6443	2035.6443	1000.0
1068	1994.9017	0.0	1994.9017	1994.9017	1000.0
1069	2147.766	0.0	2147.766	2147.766	1000.0
1070	2142.325	0.0	2142.325	2142.325	1000.0
1071	1515.4232	0.0	1515.4232	1515.4232	1000.0
1072	2169.089	0.0	2169.089	2169.089	1000.0
1073	2149.3037	0.0	2149.3037	2149.3037	1000.0
1074	2023.0116	0.0	2023.0116	2023.0116	1000.0
1075	2128.8018	0.0	2128.8018	2128.8018	1000.0
1076	2136.7166	0.0	2136.7166	2136.7166	1000.0
1077	2191.4058	0.0	2191.4058	2191.4058	1000.0
1078	1860.4314	0.0	1860.4314	1860.4314	1000.0
1079	1855.5574	0.0	1855.5574	1855.5574	1000.0
1080	2056.5618	0.0	2056.5618	2056.5618	1000.0
1081	2118.7876	0.0	2118.7876	2118.7876	1000.0
1082	2068.256	0.0	2068.256	2068.256	1000.0
1083	2111.9133	0.0	2111.9133	2111.9133	1000.0
1084	1213.9764	0.0	1213.9764	1213.9764	1000.0
1085	2157.2773	0.0	2157.2773	2157.2773	1000.0
1086	1680.2815	0.0	1680.2815	1680.2815	1000.0
1087	2259.5186	0.0	2259.5186	2259.5186	1000.0
1088	2217.1077	0.0	2217.1077	2217.1077	1000.0
1089	1893.0665	0.0	1893.0665	1893.0665	1000.0
1090	2211.8218	0.0	2211.8218	2211.8218	1000.0
1091	2162.1418	0.0	2162.1418	2162.1418	1000.0
1092	2196.9067	0.0	2196.9067	2196.9067	1000.0
1093	2137.2578	0.0	2137.2578	2137.2578	1000.0
1094	2177.183	0.0	2177.183	2177.183	1000.0
1095	2176.3748	0.0	2176.3748	2176.3748	1000.0
1096	2188.5051	0.0	2188.5051	2188.5051	1000.0
1097	2159.5154	0.0	2159.5154	2159.5154	1000.0
1098	2219.4272	0.0	2219.4272	2219.4272	1000.0
1099	2235.2031	0.0	2235.2031	2235.2031	1000.0
1100	2189.3635	0.0	2189.3635	2189.3635	1000.0
1101	2172.7285	0.0	2172.7285	2172.7285	1000.0
1102	2187.2332	0.0	2187.2332	2187.2332	1000.0
1103	2225.4385	0.0	2225.4385	2225.4385	1000.0
1104	2223.0925	0.0	2223.0925	2223.0925	1000.0
1105	2181.2458	0.0	2181.2458	2181.2458	1000.0
1106	2278.5503	0.0	2278.5503	2278.5503	1000.0
1107	2249.5505	0.0	2249.5505	2249.5505	1000.0
1108	2255.0085	0.0	2255.0085	2255.0085	1000.0
1109	2081.6938	0.0	2081.6938	2081.6938	1000.0
1110	2107.9358	0.0	2107.9358	2107.9358	1000.0
1111	2233.2573	0.0	2233.2573	2233.2573	1000.0
1112	2162.985	0.0	2162.985	2162.985	1000.0
1113	1835.9155	0.0	1835.9155	1835.9155	1000.0
1114	1852.4873	0.0	1852.4873	1852.4873	1000.0
1115	2234.065	0.0	2234.065	2234.065	1000.0
1116	2106.848	0.0	2106.848	2106.848	1000.0
1117	2073.2068	0.0	2073.2068	2073.2068	1000.0
1118	1996.8555	0.0	1996.8555	1996.8555	1000.0
1119	2116.726	0.0	2116.726	2116.726	1000.0
1120	2129.1384	0.0	2129.1384	2129.1384	1000.0
1121	1837.0065	0.0	1837.0065	1837.0065	1000.0
1122	1767.4808	0.0	1767.4808	1767.4808	1000.0
1123	2224.4294	0.0	2224.4294	2224.4294	1000.0
1124	2143.4573	0.0	2143.4573	2143.4573	1000.0
1125	1787.2933	0.0	1787.2933	1787.2933	1000.0
1126	2068.7915	0.0	2068.7915	2068.7915	1000.0
1127	2206.9456	0.0	2206.9456	2206.9456	1000.0
1128	2165.0513	0.0	2165.0513	2165.0513	1000.0
1129	2142.9795	0.0	2142.9795	2142.9795	1000.0
1130	2203.482	0.0	2203.482	2203.482	1000.0
1131	2145.001	0.0	2145.001	2145.001	1000.0
1132	2137.5366	0.0	2137.5366	2137.5366	1000.0
1133	1877.774	0.0	1877.774	1877.774	1000.0
1134	2163.62	0.0	2163.62	2163.62	1000.0
1135	2164.2407	0.0	2164.2407	2164.2407	1000.0
1136	2171.2476	0.0	2171.2476	2171.2476	1000.0
1137	2186.807	0.0	2186.807	2186.807	1000.0
1138	2137.3848	0.0	2137.3848	2137.3848	1000.0
1139	2116.134	0.0	2116.134	2116.134	1000.0
1140	1878.9049	0.0	1878.9049	1878.9049	1000.0
1141	2198.6042	0.0	2198.6042	2198.6042	1000.0
1142	2216.3945	0.0	2216.3945	2216.3945	1000.0
1143	1964.9084	0.0	1964.9084	1964.9084	1000.0
1144	2144.546	0.0	2144.546	2144.546	1000.0
1145	2110.9573	0.0	2110.9573	2110.9573	1000.0
1146	2136.933	0.0	2136.933	2136.933	1000.0
1147	2096.1365	0.0	2096.1365	2096.1365	1000.0
1148	2172.6306	0.0	2172.6306	2172.6306	1000.0
1149	2201.8865	0.0	2201.8865	2201.8865	1000.0
1150	2228.5217	0.0	2228.5217	2228.5217	1000.0
1151	2261.1743	0.0	2261.1743	2261.1743	1000.0
1152	2230.7249	0.0	2230.7249	2230.7249	1000.0
1153	2197.0718	0.0	2197.0718	2197.0718	1000.0
1154	2197.868	0.0	2197.868	2197.868	1000.0
1155	2203.0088	0.0	2203.0088	2203.0088	1000.0
1156	2215.4426	0.0	2215.4426	2215.4426	1000.0
1157	2280.1274	0.0	2280.1274	2280.1274	1000.0
1158	2271.104	0.0	2271.104	2271.104	1000.0
1159	2249.7175	0.0	2249.7175	2249.7175	1000.0
1160	2303.0188	0.0	2303.0188	2303.0188	1000.0
1161	2185.7483	0.0	2185.7483	2185.7483	1000.0
1162	2280.015	0.0	2280.015	2280.015	1000.0
1163	2259.9536	0.0	2259.9536	2259.9536	1000.0
1164	1932.8239	0.0	1932.8239	1932.8239	1000.0
1165	2264.7463	0.0	2264.7463	2264.7463	1000.0
1166	2228.9573	0.0	2228.9573	2228.9573	1000.0
1167	2217.108	0.0	2217.108	2217.108	1000.0
1168	2099.8735	0.0	2099.8735	2099.8735	1000.0
1169	2027.0941	0.0	2027.0941	2027.0941	1000.0
1170	2232.8762	0.0	2232.8762	2232.8762	1000.0
1171	2137.1094	0.0	2137.1094	2137.1094	1000.0
1172	2216.2922	0.0	2216.2922	2216.2922	1000.0
1173	2079.1348	0.0	2079.1348	2079.1348	1000.0
1174	2283.9485	0.0	2283.9485	2283.9485	1000.0
1175	2232.705	0.0	2232.705	2232.705	1000.0
1176	2270.8447	0.0	2270.8447	2270.8447	1000.0
1177	2213.5193	0.0	2213.5193	2213.5193	1000.0
1178	2093.6099	0.0	2093.6099	2093.6099	1000.0
1179	2266.631	0.0	2266.631	2266.631	1000.0
1180	2172.049	0.0	2172.049	2172.049	1000.0
1181	2249.2507	0.0	2249.2507	2249.2507	1000.0
1182	1598.936	0.0	1598.936	1598.936	1000.0
1183	2245.5095	0.0	2245.5095	2245.5095	1000.0
1184	2213.6272	0.0	2213.6272	2213.6272	1000.0
1185	2272.9722	0.0	2272.9722	2272.9722	1000.0
1186	2210.8245	0.0	2210.8245	2210.8245	1000.0
1187	2229.085	0.0	2229.085	2229.085	1000.0
1188	2136.8997	0.0	2136.8997	2136.8997	1000.0
1189	2255.666	0.0	2255.666	2255.666	1000.0
1190	2263.828	0.0	2263.828	2263.828	1000.0
1191	2216.2	0.0	2216.2	2216.2	1000.0
1192	2264.9062	0.0	2264.9062	2264.9062	1000.0
1193	2227.5183	0.0	2227.5183	2227.5183	1000.0
1194	2284.96	0.0	2284.96	2284.96	1000.0
1195	2252.6555	0.0	2252.6555	2252.6555	1000.0
1196	2210.9832	0.0	2210.9832	2210.9832	1000.0
1197	2277.247	0.0	2277.247	2277.247	1000.0
1198	2164.2695	0.0	2164.2695	2164.2695	1000.0
1199	2079.722	0.0	2079.722	2079.722	1000.0
1200	2227.3806	0.0	2227.3806	2227.3806	1000.0
1201	2233.8335	0.0	2233.8335	2233.8335	1000.0
1202	2187.85	0.0	2187.85	2187.85	1000.0
1203	2285.3276	0.0	2285.3276	2285.3276	1000.0
1204	2221.4111	0.0	2221.4111	2221.4111	1000.0
1205	2255.4302	0.0	2255.4302	2255.4302	1000.0
1206	2281.2107	0.0	2281.2107	2281.2107	1000.0
1207	2303.4614	0.0	2303.4614	2303.4614	1000.0
1208	2231.1863	0.0	2231.1863	2231.1863	1000.0
1209	2299.2207	0.0	2299.2207	2299.2207	1000.0
1210	2248.1394	0.0	2248.1394	2248.1394	1000.0
1211	2275.3823	0.0	2275.3823	2275.3823	1000.0
1212	2297.462	0.0	2297.462	2297.462	1000.0
1213	2222.9382	0.0	2222.9382	2222.9382	1000.0
1214	2172.1472	0.0	2172.1472	2172.1472	1000.0
1215	2267.1504	0.0	2267.1504	2267.1504	1000.0
1216	2237.15	0.0	2237.15	2237.15	1000.0
1217	2288.41	0.0	2288.41	2288.41	1000.0
1218	2103.2068	0.0	2103.2068	2103.2068	1000.0
1219	2178.5054	0.0	2178.5054	2178.5054	1000.0
1220	2130.8157	0.0	2130.8157	2130.8157	1000.0
1221	2095.8936	0.0	2095.8936	2095.8936	1000.0
1222	2259.7463	0.0	2259.7463	2259.7463	1000.0
1223	2290.4119	0.0	2290.4119	2290.4119	1000.0
1224	2328.2588	0.0	2328.2588	2328.2588	1000.0
1225	2284.95	0.0	2284.95	2284.95	1000.0
1226	2142.7795	0.0	2142.7795	2142.7795	1000.0
1227	2197.3962	0.0	2197.3962	2197.3962	1000.0
1228	2316.161	0.0	2316.161	2316.161	1000.0
1229	2222.2598	0.0	2222.2598	2222.2598	1000.0
1230	2256.9805	0.0	2256.9805	2256.9805	1000.0
1231	2139.3296	0.0	2139.3296	2139.3296	1000.0
1232	2083.6846	0.0	2083.6846	2083.6846	1000.0
1233	1914.9374	0.0	1914.9374	1914.9374	1000.0
1234	2257.8877	0.0	2257.8877	2257.8877	1000.0
1235	2258.122	0.0	2258.122	2258.122	1000.0
1236	2244.7664	0.0	2244.7664	2244.7664	1000.0
1237	2278.0085	0.0	2278.0085	2278.0085	1000.0
1238	2302.7788	0.0	2302.7788	2302.7788	1000.0
1239	2210.0378	0.0	2210.0378	2210.0378	1000.0
1240	2263.902	0.0	2263.902	2263.902	1000.0
1241	2097.056	0.0	2097.056	2097.056	1000.0
1242	2113.0303	0.0	2113.0303	2113.0303	1000.0
1243	2222.981	0.0	2222.981	2222.981	1000.0
1244	2136.925	0.0	2136.925	2136.925	1000.0
1245	2199.7808	0.0	2199.7808	2199.7808	1000.0
1246	2235.968	0.0	2235.968	2235.968	1000.0
1247	2153.464	0.0	2153.464	2153.464	1000.0
1248	2248.0056	0.0	2248.0056	2248.0056	1000.0
1249	2196.0667	0.0	2196.0667	2196.0667	1000.0
1250	2249.01	0.0	2249.01	2249.01	1000.0
1251	2170.5884	0.0	2170.5884	2170.5884	1000.0
1252	2240.2075	0.0	2240.2075	2240.2075	1000.0
1253	2209.721	0.0	2209.721	2209.721	1000.0
1254	2299.0918	0.0	2299.0918	2299.0918	1000.0
1255	2288.584	0.0	2288.584	2288.584	1000.0
1256	2293.2686	0.0	2293.2686	2293.2686	1000.0
1257	2319.3945	0.0	2319.3945	2319.3945	1000.0
1258	2277.3923	0.0	2277.3923	2277.3923	1000.0
1259	1747.1304	0.0	1747.1304	1747.1304	1000.0
1260	2241.0588	0.0	2241.0588	2241.0588	1000.0
1261	2318.3591	0.0	2318.3591	2318.3591	1000.0
1262	2141.854	0.0	2141.854	2141.854	1000.0
1263	2323.6057	0.0	2323.6057	2323.6057	1000.0
1264	2173.6404	0.0	2173.6404	2173.6404	1000.0
1265	2016.0215	0.0	2016.0215	2016.0215	1000.0
1266	2195.8735	0.0	2195.8735	2195.8735	1000.0
1267	2267.7305	0.0	2267.7305	2267.7305	1000.0
1268	2085.1626	0.0	2085.1626	2085.1626	1000.0
1269	2211.4683	0.0	2211.4683	2211.4683	1000.0
1270	2270.1484	0.0	2270.1484	2270.1484	1000.0
1271	2264.2446	0.0	2264.2446	2264.2446	1000.0
1272	2341.3884	0.0	2341.3884	2341.3884	1000.0
1273	2302.1455	0.0	2302.1455	2302.1455	1000.0
1274	2329.5554	0.0	2329.5554	2329.5554	1000.0
1275	2339.5781	0.0	2339.5781	2339.5781	1000.0
1276	2255.5864	0.0	2255.5864	2255.5864	1000.0
1277	2346.536	0.0	2346.536	2346.536	1000.0
1278	2296.592	0.0	2296.592	2296.592	1000.0
1279	2343.118	0.0	2343.118	2343.118	1000.0
1280	1283.6796	0.0	1283.6796	1283.6796	1000.0
1281	2251.2434	0.0	2251.2434	2251.2434	1000.0
1282	2246.075	0.0	2246.075	2246.075	1000.0
1283	2300.2607	0.0	2300.2607	2300.2607	1000.0
1284	2211.7761	0.0	2211.7761	2211.7761	1000.0
1285	2282.0781	0.0	2282.0781	2282.0781	1000.0
1286	2293.4214	0.0	2293.4214	2293.4214	1000.0
1287	2180.4917	0.0	2180.4917	2180.4917	1000.0
1288	2264.994	0.0	2264.994	2264.994	1000.0
1289	2331.958	0.0	2331.958	2331.958	1000.0
1290	1810.8066	0.0	1810.8066	1810.8066	1000.0
1291	2306.071	0.0	2306.071	2306.071	1000.0
1292	2262.1995	0.0	2262.1995	2262.1995	1000.0
1293	2158.155	0.0	2158.155	2158.155	1000.0
1294	2239.9539	0.0	2239.9539	2239.9539	1000.0
1295	2181.7874	0.0	2181.7874	2181.7874	1000.0
1296	2234.953	0.0	2234.953	2234.953	1000.0
1297	2014.0001	0.0	2014.0001	2014.0001	1000.0
1298	2237.594	0.0	2237.594	2237.594	1000.0
1299	2215.3408	0.0	2215.3408	2215.3408	1000.0
1300	1820.7642	0.0	1820.7642	1820.7642	1000.0
1301	2317.3916	0.0	2317.3916	2317.3916	1000.0
1302	2219.467	0.0	2219.467	2219.467	1000.0
1303	2255.9897	0.0	2255.9897	2255.9897	1000.0
1304	2246.9026	0.0	2246.9026	2246.9026	1000.0
1305	2329.7893	0.0	2329.7893	2329.7893	1000.0
1306	2291.161	0.0	2291.161	2291.161	1000.0
1307	2271.6335	0.0	2271.6335	2271.6335	1000.0
1308	2259.8088	0.0	2259.8088	2259.8088	1000.0
1309	2240.2615	0.0	2240.2615	2240.2615	1000.0
1310	2326.174	0.0	2326.174	2326.174	1000.0
1311	2328.0688	0.0	2328.0688	2328.0688	1000.0
1312	2226.7014	0.0	2226.7014	2226.7014	1000.0
1313	2258.2634	0.0	2258.2634	2258.2634	1000.0
1314	2214.2375	0.0	2214.2375	2214.2375	1000.0
1315	2331.3782	0.0	2331.3782	2331.3782	1000.0
1316	2092.879	0.0	2092.879	2092.879	1000.0
1317	2258.9548	0.0	2258.9548	2258.9548	1000.0
1318	2334.9365	0.0	2334.9365	2334.9365	1000.0
1319	2260.1018	0.0	2260.1018	2260.1018	1000.0
1320	2244.5737	0.0	2244.5737	2244.5737	1000.0
1321	2285.449	0.0	2285.449	2285.449	1000.0
1322	2353.5806	0.0	2353.5806	2353.5806	1000.0
1323	2315.6033	0.0	2315.6033	2315.6033	1000.0
1324	2229.9768	0.0	2229.9768	2229.9768	1000.0
1325	2206.3853	0.0	2206.3853	2206.3853	1000.0
1326	2310.861	0.0	2310.861	2310.861	1000.0
1327	2229.8557	0.0	2229.8557	2229.8557	1000.0
1328	2363.694	0.0	2363.694	2363.694	1000.0
1329	2271.1555	0.0	2271.1555	2271.1555	1000.0
1330	2182.9724	0.0	2182.9724	2182.9724	1000.0
1331	2204.736	0.0	2204.736	2204.736	1000.0
1332	2276.0784	0.0	2276.0784	2276.0784	1000.0
1333	2280.0957	0.0	2280.0957	2280.0957	1000.0
1334	2294.1746	0.0	2294.1746	2294.1746	1000.0
1335	2329.356	0.0	2329.356	2329.356	1000.0
1336	2196.0774	0.0	2196.0774	2196.0774	1000.0
1337	2132.9329	0.0	2132.9329	2132.9329	1000.0
1338	2370.657	0.0	2370.657	2370.657	1000.0
1339	2341.8262	0.0	2341.8262	2341.8262	1000.0
1340	2199.2747	0.0	2199.2747	2199.2747	1000.0
1341	2333.848	0.0	2333.848	2333.848	1000.0
1342	2296.8179	0.0	2296.8179	2296.8179	1000.0
1343	2286.9492	0.0	2286.9492	2286.9492	1000.0
1344	2308.953	0.0	2308.953	2308.953	1000.0
1345	2323.5317	0.0	2323.5317	2323.5317	1000.0
1346	2260.1675	0.0	2260.1675	2260.1675	1000.0
1347	2298.3662	0.0	2298.3662	2298.3662	1000.0
1348	2260.0635	0.0	2260.0635	2260.0635	1000.0
1349	2294.0286	0.0	2294.0286	2294.0286	1000.0
1350	2176.229	0.0	2176.229	2176.229	1000.0
1351	2324.2	0.0	2324.2	2324.2	1000.0
1352	2233.484	0.0	2233.484	2233.484	1000.0
1353	2282.8945	0.0	2282.8945	2282.8945	1000.0
1354	2183.4897	0.0	2183.4897	2183.4897	1000.0
1355	2221.1924	0.0	2221.1924	2221.1924	1000.0
1356	2286.808	0.0	2286.808	2286.808	1000.0
1357	1970.614	0.0	1970.614	1970.614	1000.0
1358	2158.221	0.0	2158.221	2158.221	1000.0
1359	2185.2234	0.0	2185.2234	2185.2234	1000.0
1360	2196.1675	0.0	2196.1675	2196.1675	1000.0
1361	2345.527	0.0	2345.527	2345.527	1000.0
1362	2119.6055	0.0	2119.6055	2119.6055	1000.0
1363	2250.276	0.0	2250.276	2250.276	1000.0
1364	2295.7847	0.0	2295.7847	2295.7847	1000.0
1365	2013.188	0.0	2013.188	2013.188	1000.0
1366	2073.6013	0.0	2073.6013	2073.6013	1000.0
1367	2172.8618	0.0	2172.8618	2172.8618	1000.0
1368	2203.6897	0.0	2203.6897	2203.6897	1000.0
1369	2257.3833	0.0	2257.3833	2257.3833	1000.0
1370	2321.9387	0.0	2321.9387	2321.9387	1000.0
1371	2242.7197	0.0	2242.7197	2242.7197	1000.0
1372	2304.0127	0.0	2304.0127	2304.0127	1000.0
1373	2131.4546	0.0	2131.4546	2131.4546	1000.0
1374	2143.9907	0.0	2143.9907	2143.9907	1000.0
1375	2200.6482	0.0	2200.6482	2200.6482	1000.0
1376	2247.2168	0.0	2247.2168	2247.2168	1000.0
1377	2208.0676	0.0	2208.0676	2208.0676	1000.0
1378	2335.8477	0.0	2335.8477	2335.8477	1000.0
1379	2293.394	0.0	2293.394	2293.394	1000.0
1380	1988.506	0.0	1988.506	1988.506	1000.0
1381	2204.1597	0.0	2204.1597	2204.1597	1000.0
1382	2251.0688	0.0	2251.0688	2251.0688	1000.0
1383	2305.8486	0.0	2305.8486	2305.8486	1000.0
1384	2311.0476	0.0	2311.0476	2311.0476	1000.0
1385	2133.4724	0.0	2133.4724	2133.4724	1000.0
1386	2295.6782	0.0	2295.6782	2295.6782	1000.0
1387	2260.5764	0.0	2260.5764	2260.5764	1000.0
1388	2264.4402	0.0	2264.4402	2264.4402	1000.0
1389	2348.9766	0.0	2348.9766	2348.9766	1000.0
1390	2295.8105	0.0	2295.8105	2295.8105	1000.0
1391	2313.902	0.0	2313.902	2313.902	1000.0
1392	2295.145	0.0	2295.145	2295.145	1000.0
1393	2256.0105	0.0	2256.0105	2256.0105	1000.0
1394	2218.489	0.0	2218.489	2218.489	1000.0
1395	2245.3455	0.0	2245.3455	2245.3455	1000.0
1396	2166.8982	0.0	2166.8982	2166.8982	1000.0
1397	2272.3552	0.0	2272.3552	2272.3552	1000.0
1398	2229.0908	0.0	2229.0908	2229.0908	1000.0
1399	2171.8489	0.0	2171.8489	2171.8489	1000.0
1400	2169.4736	0.0	2169.4736	2169.4736	1000.0
1401	2381.4536	0.0	2381.4536	2381.4536	1000.0
1402	2173.936	0.0	2173.936	2173.936	1000.0
1403	2281.3933	0.0	2281.3933	2281.3933	1000.0
1404	2382.4824	0.0	2382.4824	2382.4824	1000.0
1405	2331.4573	0.0	2331.4573	2331.4573	1000.0
1406	2229.34	0.0	2229.34	2229.34	1000.0
1407	2425.7207	0.0	2425.7207	2425.7207	1000.0
1408	2223.9287	0.0	2223.9287	2223.9287	1000.0
1409	2377.692	0.0	2377.692	2377.692	1000.0
1410	2384.0264	0.0	2384.0264	2384.0264	1000.0
1411	2322.4565	0.0	2322.4565	2322.4565	1000.0
1412	2375.7258	0.0	2375.7258	2375.7258	1000.0
1413	2381.4114	0.0	2381.4114	2381.4114	1000.0
1414	2327.1646	0.0	2327.1646	2327.1646	1000.0
1415	2368.21	0.0	2368.21	2368.21	1000.0
1416	2389.7761	0.0	2389.7761	2389.7761	1000.0
1417	2374.3496	0.0	2374.3496	2374.3496	1000.0
1418	2308.4941	0.0	2308.4941	2308.4941	1000.0
1419	2350.6018	0.0	2350.6018	2350.6018	1000.0
1420	2238.858	0.0	2238.858	2238.858	1000.0
1421	2029.0836	0.0	2029.0836	2029.0836	1000.0
1422	2360.123	0.0	2360.123	2360.123	1000.0
1423	2386.828	0.0	2386.828	2386.828	1000.0
1424	2312.778	0.0	2312.778	2312.778	1000.0
1425	2341.463	0.0	2341.463	2341.463	1000.0
1426	2420.391	0.0	2420.391	2420.391	1000.0
1427	2348.9304	0.0	2348.9304	2348.9304	1000.0
1428	2330.649	0.0	2330.649	2330.649	1000.0
1429	2313.2173	0.0	2313.2173	2313.2173	1000.0
1430	2344.3171	0.0	2344.3171	2344.3171	1000.0
1431	2247.66	0.0	2247.66	2247.66	1000.0
1432	2430.4028	0.0	2430.4028	2430.4028	1000.0
1433	2310.6152	0.0	2310.6152	2310.6152	1000.0
1434	2308.7576	0.0	2308.7576	2308.7576	1000.0
1435	2401.1858	0.0	2401.1858	2401.1858	1000.0
1436	2324.442	0.0	2324.442	2324.442	1000.0
1437	2381.0881	0.0	2381.0881	2381.0881	1000.0
1438	2357.4336	0.0	2357.4336	2357.4336	1000.0
1439	2279.496	0.0	2279.496	2279.496	1000.0
1440	2343.1763	0.0	2343.1763	2343.1763	1000.0
1441	2415.9805	0.0	2415.9805	2415.9805	1000.0
1442	2409.9119	0.0	2409.9119	2409.9119	1000.0
1443	2111.1438	0.0	2111.1438	2111.1438	1000.0
1444	2353.3528	0.0	2353.3528	2353.3528	1000.0
1445	2393.9592	0.0	2393.9592	2393.9592	1000.0
1446	2423.6	0.0	2423.6	2423.6	1000.0
1447	2412.504	0.0	2412.504	2412.504	1000.0
1448	2310.523	0.0	2310.523	2310.523	1000.0
1449	2398.9207	0.0	2398.9207	2398.9207	1000.0
1450	2317.033	0.0	2317.033	2317.033	1000.0
1451	2364.5366	0.0	2364.5366	2364.5366	1000.0
1452	2291.4536	0.0	2291.4536	2291.4536	1000.0
1453	2323.4106	0.0	2323.4106	2323.4106	1000.0
1454	2347.7402	0.0	2347.7402	2347.7402	1000.0
1455	2372.4194	0.0	2372.4194	2372.4194	1000.0
1456	2392.5674	0.0	2392.5674	2392.5674	1000.0
1457	2338.7163	0.0	2338.7163	2338.7163	1000.0
1458	2412.9893	0.0	2412.9893	2412.9893	1000.0
1459	2313.1863	0.0	2313.1863	2313.1863	1000.0
1460	2362.9658	0.0	2362.9658	2362.9658	1000.0
1461	2405.5002	0.0	2405.5002	2405.5002	1000.0
1462	2421.5847	0.0	2421.5847	2421.5847	1000.0
1463	2361.071	0.0	2361.071	2361.071	1000.0
1464	2374.8237	0.0	2374.8237	2374.8237	1000.0
1465	2373.225	0.0	2373.225	2373.225	1000.0
1466	2467.182	0.0	2467.182	2467.182	1000.0
1467	2422.3105	0.0	2422.3105	2422.3105	1000.0
1468	2330.3906	0.0	2330.3906	2330.3906	1000.0
1469	2316.049	0.0	2316.049	2316.049	1000.0
1470	2377.317	0.0	2377.317	2377.317	1000.0
1471	2416.7114	0.0	2416.7114	2416.7114	1000.0
1472	2084.3953	0.0	2084.3953	2084.3953	1000.0
1473	2272.812	0.0	2272.812	2272.812	1000.0
1474	2404.8313	0.0	2404.8313	2404.8313	1000.0
1475	1851.6238	0.0	1851.6238	1851.6238	1000.0
1476	2292.706	0.0	2292.706	2292.706	1000.0
1477	2333.993	0.0	2333.993	2333.993	1000.0
1478	2365.6475	0.0	2365.6475	2365.6475	1000.0
1479	2267.1885	0.0	2267.1885	2267.1885	1000.0
1480	2260.6633	0.0	2260.6633	2260.6633	1000.0
1481	2415.8457	0.0	2415.8457	2415.8457	1000.0
1482	2371.7976	0.0	2371.7976	2371.7976	1000.0
1483	2398.9248	0.0	2398.9248	2398.9248	1000.0
1484	2407.7378	0.0	2407.7378	2407.7378	1000.0
1485	2308.5906	0.0	2308.5906	2308.5906	1000.0
1486	2285.8918	0.0	2285.8918	2285.8918	1000.0
